n,x
0,0.0133568
1,0.05673775
2,0.2701115
3,0.28728665000000003
4,0.19071954999999999
5,0.13237295000000002
6,0.54979394999999998
7,1.68330190000000002
8,7.18271434999999947
9,25.23549620000000004
10,121.19945275000000606
11,582.46618799999998828
12,3914.37145599999985279
13,23617.70799099999931059
14,197828.40426800001296215
