n,x
0,0.30120379999999997
1,0.0564237
2,0.1925627
3,0.19584599999999999
4,0.1633184
5,0.39438509999999999
6,0.92575019999999997
7,1.63915560000000005
8,2.27445220000000026
9,7.55847840000000026
10,10.75966500000000003
11,22.44546499999999867
12,44.00320190000000053
13,90.97339100000000656
14,190.54636610000000019
15,415.68467500000002701
16,986.99587179999991804
17,2340.94958540000016001
18,5342.14120760000059818
19,11348.3362937999991118
20,26463.93143319999944651
